model,family,seed,n,pos,neg,accuracy,precision,recall,f1,f2,auc_roc,auc_pr,brier,ece,threshold,dataset
patchtst,deep baseline,5,1128,329,799,0.4884751773049645,0.357471264367816,0.945288753799392,0.5187656380316931,0.7113449222323879,0.759425725926405,0.5656277827540684,0.267135453547923,0.2762659145320983,0.24,ur3
patchtst,deep baseline,6,1128,329,799,0.6081560283687943,0.4198581560283688,0.8996960486322189,0.5725338491295938,0.7323107372587828,0.8119153501146951,0.6495815468934383,0.2499834053342816,0.2531186681544632,0.3,ur3
patchtst,deep baseline,7,1128,329,799,0.4423758865248227,0.3383620689655172,0.9544072948328268,0.4996022275258552,0.6996434937611408,0.6967333787294909,0.4333811233028738,0.2751272183331811,0.2689496065285189,0.19,ur3
patchtst,deep baseline,8,1128,329,799,0.5771276595744681,0.4010695187165775,0.9118541033434652,0.5571030640668524,0.7267441860465116,0.7828364482959322,0.5923676421833769,0.2535793551971353,0.260356955230236,0.36,ur3
patchtst,deep baseline,9,1128,329,799,0.4574468085106383,0.3433001107419712,0.9422492401215804,0.5032467532467533,0.6985128436232537,0.6880218814551624,0.4350671132485968,0.2660110288105821,0.2674391698158274,0.28,ur3
patchtst,deep baseline,10,1128,329,799,0.2916666666666667,0.2916666666666667,1.0,0.4516129032258064,0.6730769230769231,0.6078266526166827,0.377545556299191,0.2571282827329262,0.2372191692074985,0.01,ur3
timesnet,deep baseline,1,1128,329,799,0.7092198581560284,0.5009107468123861,0.8358662613981763,0.6264236902050114,0.7372654155495979,0.8612893776795462,0.7908861960998248,0.1656533822943763,0.1494675438226934,0.27,ur3
timesnet,deep baseline,2,1128,329,799,0.7562056737588653,0.5551020408163265,0.8267477203647416,0.6642246642246642,0.7530454042081949,0.8773733123851624,0.8006607202729306,0.1377642973486728,0.109866247664318,0.39,ur3
timesnet,deep baseline,3,1128,329,799,0.6657801418439716,0.4615384615384615,0.8753799392097265,0.6044071353620147,0.7422680412371134,0.8634615457772062,0.802821530106855,0.1497009910700187,0.1263667779845839,0.15,ur3
timesnet,deep baseline,4,1128,329,799,0.5328014184397163,0.3815789473684211,0.9696048632218844,0.5476394849785408,0.7411710037174721,0.866679854377242,0.7929786406367547,0.2528592780397483,0.2744606467631004,0.12,ur3
timesnet,deep baseline,5,1128,329,799,0.7526595744680851,0.5516528925619835,0.8115501519756839,0.6568265682656826,0.7416666666666667,0.860258453766296,0.7894753795486836,0.1421619804892203,0.1055966274852448,0.29,ur3
timesnet,deep baseline,6,1128,329,799,0.6906028368794326,0.4830508474576271,0.8662613981762918,0.6202393906420022,0.7476390346274921,0.8696204602257381,0.7919954457071536,0.1639708280217695,0.1509982063203838,0.34,ur3
timesnet,deep baseline,7,1128,329,799,0.649822695035461,0.4504504504504504,0.9118541033434652,0.6030150753768844,0.756811301715439,0.8620578154303822,0.7822443716161153,0.1873910125911136,0.2119830836218299,0.39,ur3
timesnet,deep baseline,8,1128,329,799,0.6542553191489362,0.455732946298984,0.9544072948328268,0.6168958742632613,0.7830423940149626,0.8729186559186826,0.7738064308650884,0.1865706113298192,0.1724223431483809,0.19,ur3
timesnet,deep baseline,9,1128,329,799,0.5301418439716312,0.3810650887573965,0.9787234042553192,0.5485519591141397,0.7450254511800093,0.8642756332954187,0.7808031627533331,0.1994277012022751,0.211568090298497,0.13,ur3
timesnet,deep baseline,10,1128,329,799,0.575354609929078,0.4033505154639175,0.9513677811550152,0.5665158371040724,0.7480879541108987,0.8475792308775026,0.7399512620427423,0.1938206720636049,0.192288253819636,0.2,ur3
w/o_attention,proposed/ablation,1,10196,332,9864,0.9834248724990192,0.6783369803063457,0.933734939759036,0.7858048162230672,0.8683473389355743,0.9960389001260516,0.906201933000636,0.0100098528561763,0.009135360333728,0.31,cmapss_fd001
w/o_attention,proposed/ablation,2,10196,332,9864,0.9870537465672812,0.773224043715847,0.8524096385542169,0.8108882521489972,0.8353010625737899,0.996918024897644,0.9227076978057434,0.0092799061638293,0.0074843235976852,0.56,cmapss_fd001
w/o_attention,proposed/ablation,3,10196,332,9864,0.9836210278540604,0.6797385620915033,0.9397590361445785,0.7888748419721872,0.8729714605484051,0.9967506888869346,0.924302470151576,0.009532958623243,0.0108855496490978,0.36,cmapss_fd001
w/o_attention,proposed/ablation,4,10196,332,9864,0.984209493919184,0.708029197080292,0.8765060240963856,0.7833109017496636,0.8366877515813687,0.9960337090454274,0.9156766374446086,0.0120381698495247,0.0141412725153714,0.66,cmapss_fd001
w/o_attention,proposed/ablation,5,10196,332,9864,0.9864652805021578,0.7579787234042553,0.858433734939759,0.8050847457627118,0.8362676056338029,0.9960031732770498,0.9000980234623887,0.0107021910348159,0.0121545461313371,0.66,cmapss_fd001
w/o_attention,proposed/ablation,6,10196,332,9864,0.982738328756375,0.678082191780822,0.8945783132530121,0.7714285714285715,0.8408833522083805,0.99531184348098,0.8900153675990047,0.0126217084042595,0.0106791220447351,0.43,cmapss_fd001
w/o_attention,proposed/ablation,7,10196,332,9864,0.9876422126324048,0.8198757763975155,0.7951807228915663,0.8073394495412844,0.8,0.9963204399104936,0.9115157579473212,0.0111644217412073,0.0114501689638534,0.8300000000000001,cmapss_fd001
w/o_attention,proposed/ablation,8,10196,332,9864,0.9875441349548842,0.7518427518427518,0.9216867469879518,0.8281461434370772,0.8818443804034583,0.9967616817635506,0.9158897436587848,0.0088580861055045,0.0066756486905762,0.36,cmapss_fd001
w/o_attention,proposed/ablation,9,10196,332,9864,0.985680659081993,0.7183098591549296,0.9216867469879518,0.8073878627968337,0.8722919042189282,0.9968932909252582,0.9204081477406648,0.010825757227406,0.0091090301857623,0.5,cmapss_fd001
w/o_attention,proposed/ablation,10,10196,332,9864,0.9835229501765398,0.6971153846153846,0.8734939759036144,0.7754010695187166,0.8314220183486238,0.9953173399192878,0.8895941713195697,0.0111069503762418,0.0125452015869006,0.41,cmapss_fd001
softmax_attention,proposed/ablation,1,10196,332,9864,0.9784229109454688,0.6076923076923076,0.9518072289156626,0.7417840375586855,0.854978354978355,0.9933154149444492,0.8467465754253394,0.0130578246778459,0.0129761421416919,0.29,cmapss_fd001
softmax_attention,proposed/ablation,2,10196,332,9864,0.9848960376618282,0.7069767441860465,0.9156626506024096,0.7979002624671916,0.8646188850967008,0.99542910083155,0.9040513994117884,0.0106259283136748,0.00772598644167,0.32,cmapss_fd001
softmax_attention,proposed/ablation,3,10196,332,9864,0.9844056492742252,0.6970387243735763,0.9216867469879518,0.7937743190661478,0.865874363327674,0.993031737656221,0.8644156262992184,0.0120362132235338,0.012915371801024,0.52,cmapss_fd001
softmax_attention,proposed/ablation,4,10196,332,9864,0.9835229501765398,0.6798245614035088,0.933734939759036,0.7868020304568528,0.8688340807174888,0.9949106034844976,0.8902756794377736,0.0123102104395948,0.0117272904135704,0.44,cmapss_fd001
softmax_attention,proposed/ablation,5,10196,332,9864,0.98028638681836,0.6317907444668008,0.9457831325301204,0.7575392038600723,0.8602739726027397,0.9938329962184504,0.8882028378816494,0.0124661500708516,0.0150647630769629,0.41,cmapss_fd001
softmax_attention,proposed/ablation,6,10196,332,9864,0.9854845037269516,0.7690058479532164,0.7921686746987951,0.7804154302670623,0.7874251497005988,0.9945102795610666,0.8845283055881555,0.0124189133497634,0.01061600246685,0.8200000000000001,cmapss_fd001
softmax_attention,proposed/ablation,7,10196,332,9864,0.9778344448803452,0.6003787878787878,0.9548192771084336,0.7372093023255814,0.8539870689655172,0.9925022474325526,0.8293148026022199,0.0170445966427629,0.0181262479679103,0.46,cmapss_fd001
softmax_attention,proposed/ablation,8,10196,332,9864,0.9847979599843076,0.7092198581560284,0.9036144578313252,0.7947019867549668,0.8566533409480297,0.9948150265294756,0.8895819882140634,0.0111855077858312,0.0095557324323772,0.4,cmapss_fd001
softmax_attention,proposed/ablation,9,10196,332,9864,0.9880345233424872,0.7763157894736842,0.8885542168674698,0.8286516853932584,0.8635831381733021,0.9952315344101468,0.8940024829140067,0.0098442145083663,0.008362605381202,0.62,cmapss_fd001
softmax_attention,proposed/ablation,10,10196,332,9864,0.9863672028246372,0.7480719794344473,0.8765060240963856,0.8072122052704577,0.8474082702387886,0.9963167756182884,0.8983839184999455,0.0100511138974737,0.0095644767484571,0.54,cmapss_fd001
w/o_mc_dropout,proposed/ablation,1,10196,332,9864,0.9798940761082776,0.6288032454361054,0.933734939759036,0.7515151515151515,0.8511806699615596,0.9939505589267046,0.8469841599019501,0.0136234120998332,0.0134577730905959,0.37,cmapss_fd001
w/o_mc_dropout,proposed/ablation,2,10196,332,9864,0.9798940761082776,0.6426966292134831,0.8614457831325302,0.7361647361647362,0.8065425831923294,0.9890813253012049,0.8395488455339537,0.0163272653609835,0.0195011093201559,0.65,cmapss_fd001
w/o_mc_dropout,proposed/ablation,3,10196,332,9864,0.9780306002353863,0.60546875,0.933734939759036,0.7345971563981043,0.842391304347826,0.9937710086086438,0.8459339810687169,0.0156895760155991,0.0147468547243405,0.4,cmapss_fd001
w/o_mc_dropout,proposed/ablation,4,10196,332,9864,0.9755786582973716,0.5737122557726465,0.9728915662650602,0.7217877094972067,0.8540454785827605,0.9943838614799833,0.8810770677924877,0.013722042687479,0.0150983036112474,0.28,cmapss_fd001
w/o_mc_dropout,proposed/ablation,5,10196,332,9864,0.9783248332679482,0.6037383177570094,0.9728915662650602,0.7450980392156863,0.8668813741277509,0.9956446833562962,0.8643400454880833,0.0120917945439901,0.0170223692866102,0.31,cmapss_fd001
w/o_mc_dropout,proposed/ablation,6,10196,332,9864,0.9794036877206748,0.6200787401574803,0.9487951807228916,0.75,0.8578431372549019,0.9933740436197344,0.8502770354552365,0.0150699142075908,0.0171642590945505,0.47,cmapss_fd001
w/o_mc_dropout,proposed/ablation,7,10196,332,9864,0.979599843075716,0.6291666666666667,0.9096385542168676,0.7438423645320197,0.8351769911504425,0.9872555917099052,0.8421427413992081,0.0118849507313986,0.0118952175413604,0.32,cmapss_fd001
w/o_mc_dropout,proposed/ablation,8,10196,332,9864,0.9819537073362102,0.6554621848739496,0.9397590361445785,0.7722772277227723,0.8647450110864745,0.9942751541445588,0.8686232155150616,0.0121762155337943,0.0111501204599052,0.39,cmapss_fd001
w/o_mc_dropout,proposed/ablation,9,10196,332,9864,0.9817575519811692,0.658695652173913,0.9126506024096386,0.7651515151515151,0.8473154362416108,0.9927688246904894,0.8791244443694424,0.0115082385675714,0.0091861335692794,0.21,cmapss_fd001
w/o_mc_dropout,proposed/ablation,10,10196,332,9864,0.9798940761082776,0.6204933586337761,0.9849397590361446,0.7613504074505238,0.8814016172506739,0.9959164516948572,0.8795278974065159,0.011449159711503,0.0103449416487971,0.16,cmapss_fd001
w/o_class_weight,proposed/ablation,1,10196,332,9864,0.9859748921145548,0.7787610619469026,0.7951807228915663,0.7868852459016393,0.7918416316736653,0.9871224557597786,0.8761814939069608,0.0097731261376651,0.0062142649197621,0.46,cmapss_fd001
w/o_class_weight,proposed/ablation,2,10196,332,9864,0.98028638681836,0.6402569593147751,0.9006024096385542,0.7484355444305382,0.8328690807799443,0.989449892025523,0.8686806201816903,0.0105284998929765,0.0060339590263784,0.06,cmapss_fd001
w/o_class_weight,proposed/ablation,3,10196,332,9864,0.9820517850137308,0.6697038724373576,0.8855421686746988,0.7626459143968871,0.831918505942275,0.9934735902246457,0.8871093401280249,0.0095770081186113,0.0052602323051742,0.19,cmapss_fd001
w/o_class_weight,proposed/ablation,4,10196,332,9864,0.982738328756375,0.7085561497326203,0.7981927710843374,0.7507082152974505,0.7784958871915394,0.992632940521209,0.8759316576508602,0.0106876380249377,0.0063946599626885,0.4,cmapss_fd001
w/o_class_weight,proposed/ablation,5,10196,332,9864,0.9808748528834836,0.6525612472160356,0.8825301204819277,0.7503201024327785,0.8244231851435003,0.9904807795659524,0.8768293748685001,0.0097538532772482,0.0034678619944666,0.18,cmapss_fd001
w/o_class_weight,proposed/ablation,6,10196,332,9864,0.9870537465672812,0.7702702702702703,0.858433734939759,0.811965811965812,0.8392226148409894,0.9961986021946668,0.9070036063585954,0.0094937803130364,0.0060653270042485,0.16,cmapss_fd001
w/o_class_weight,proposed/ablation,7,10196,332,9864,0.9859748921145548,0.7333333333333333,0.8945783132530121,0.8059701492537313,0.8568955568378535,0.995358257848914,0.9044543752683624,0.0086009974992795,0.0029342637407442,0.25,cmapss_fd001
w/o_class_weight,proposed/ablation,8,10196,332,9864,0.9841114162416634,0.694954128440367,0.9126506024096386,0.7890625,0.858843537414966,0.9942153040385386,0.9016603359382452,0.0090328318682859,0.0040451855618483,0.16,cmapss_fd001
w/o_class_weight,proposed/ablation,9,10196,332,9864,0.9792075323656336,0.6167315175097277,0.9548192771084336,0.7494089834515366,0.8604777415852335,0.9953903204057104,0.8956121539521777,0.0096809128565744,0.0046894915962592,0.14,cmapss_fd001
w/o_class_weight,proposed/ablation,10,10196,332,9864,0.9830325617889368,0.6810933940774487,0.9006024096385542,0.7756160830090791,0.8460667798528579,0.9926729423777836,0.8704583465498142,0.0099357584657641,0.0030330753357116,0.14,cmapss_fd001
w/_rolling_stats,proposed/ablation,1,10196,332,9864,0.9663593566104356,0.4889779559118236,0.7349397590361446,0.5872442839951865,0.6677613574165299,0.9590567256861998,0.6541841824649057,0.0216350753988103,0.0260496197210638,0.35,cmapss_fd001
w/_rolling_stats,proposed/ablation,2,10196,332,9864,0.9539034915653196,0.3915094339622642,0.75,0.5144628099173554,0.6339103869653768,0.9514933212167404,0.6465894753831564,0.0212155149532621,0.0270790676712381,0.2,cmapss_fd001
w/_rolling_stats,proposed/ablation,3,10196,332,9864,0.9715574735190272,0.5583333333333333,0.6054216867469879,0.5809248554913294,0.5953791469194313,0.9545694945231046,0.6268808809393905,0.026007268354173,0.037314397017276,0.7100000000000001,cmapss_fd001
w/_rolling_stats,proposed/ablation,4,10196,332,9864,0.9685170655158886,0.5112936344969199,0.75,0.608058608058608,0.6859504132231405,0.957182134865496,0.6607239096406419,0.0207805734198029,0.042204056859525,0.32,cmapss_fd001
w/_rolling_stats,proposed/ablation,5,10196,332,9864,0.9732247940368772,0.5803814713896458,0.641566265060241,0.6094420600858369,0.6283185840707964,0.9520331936016572,0.626066829574697,0.027219519716332,0.0489784195754646,0.73,cmapss_fd001
w/_rolling_stats,proposed/ablation,6,10196,332,9864,0.973028638681836,0.5673758865248227,0.7228915662650602,0.6357615894039735,0.6853226727584237,0.9585580765885928,0.6525896409515818,0.0255572953847532,0.0772373114408185,0.5700000000000001,cmapss_fd001
w/_rolling_stats,proposed/ablation,7,10196,332,9864,0.9663593566104356,0.4887063655030801,0.7168674698795181,0.5811965811965812,0.6556473829201102,0.9596500356657774,0.5990709649174012,0.0268717382881583,0.0337594120542925,0.53,cmapss_fd001
w/_rolling_stats,proposed/ablation,8,10196,332,9864,0.964495880737544,0.4726277372262774,0.7801204819277109,0.5886363636363636,0.6902985074626866,0.9445922375633922,0.5955432151836051,0.0222728368991244,0.0369676636417223,0.21,cmapss_fd001
w/_rolling_stats,proposed/ablation,9,10196,332,9864,0.97038054138878,0.5319148936170213,0.7530120481927711,0.6234413965087282,0.6952169076751946,0.9537303716080868,0.6333798055907035,0.0208921641478835,0.0391749285505671,0.35,cmapss_fd001
w/_rolling_stats,proposed/ablation,10,10196,332,9864,0.960180462926638,0.4314814814814814,0.7018072289156626,0.5344036697247706,0.6236616702355461,0.9603407547464798,0.5887397861576583,0.0311546202331641,0.0424163009061248,0.6,cmapss_fd001
bilstm,deep baseline,1,10196,332,9864,0.9850921930168692,0.7459016393442623,0.822289156626506,0.7822349570200573,0.8057851239669421,0.99490999276913,0.8756450685911278,0.011783101852444,0.0075869656611914,0.5800000000000001,cmapss_fd001
bilstm,deep baseline,2,10196,332,9864,0.981267163593566,0.6577181208053692,0.8855421686746988,0.754813863928113,0.828169014084507,0.9951878682613664,0.8912169634283064,0.0129635948593795,0.0109070238133038,0.35,cmapss_fd001
bilstm,deep baseline,3,10196,332,9864,0.9788152216555512,0.6174089068825911,0.9186746987951808,0.738498789346247,0.8369923161361141,0.9949390017490888,0.8633793787628314,0.0145198953550223,0.0163355731447928,0.46,cmapss_fd001
bilstm,deep baseline,4,10196,332,9864,0.9870537465672812,0.7824858757062146,0.8343373493975904,0.8075801749271136,0.8234244946492271,0.996143637811587,0.9106173868104084,0.0106311690358662,0.0096668366795793,0.78,cmapss_fd001
bilstm,deep baseline,5,10196,332,9864,0.9872499019223224,0.7512437810945274,0.9096385542168676,0.8228882833787466,0.8728323699421965,0.9951484771201596,0.9034657628440512,0.0107679872251346,0.0132617997104231,0.6,cmapss_fd001
bilstm,deep baseline,6,10196,332,9864,0.9826402510788544,0.6789838337182448,0.8855421686746988,0.7686274509803922,0.8347529812606473,0.9953124541963472,0.8963845467888629,0.0129031788869108,0.011233888619655,0.52,cmapss_fd001
bilstm,deep baseline,7,10196,332,9864,0.9838171832091016,0.7051597051597052,0.8644578313253012,0.7767253044654939,0.8270893371757925,0.994956407137064,0.8864501772514725,0.0124567102424343,0.0097001891199294,0.59,cmapss_fd001
bilstm,deep baseline,8,10196,332,9864,0.986171047469596,0.7126948775055679,0.963855421686747,0.8194622279129321,0.9003939223410242,0.9964416669109528,0.9002198294905105,0.0105204499052893,0.0131851635356687,0.51,cmapss_fd001
bilstm,deep baseline,9,10196,332,9864,0.9852883483719106,0.7106481481481481,0.9246987951807228,0.8036649214659686,0.8721590909090909,0.9964804473367924,0.908570984053084,0.0116070485055769,0.0127984835553566,0.5700000000000001,cmapss_fd001
bilstm,deep baseline,10,10196,332,9864,0.9874460572773636,0.748780487804878,0.9246987951807228,0.8274932614555256,0.883199079401611,0.9968371051114434,0.9181539186556922,0.0106800789481056,0.0106962605755234,0.64,cmapss_fd001
gru,deep baseline,1,10196,332,9864,0.984699882306787,0.7018348623853211,0.9216867469879518,0.796875,0.8673469387755102,0.9949069391922922,0.910449797574805,0.0112435883876408,0.0105657033913097,0.49,cmapss_fd001
gru,deep baseline,2,10196,332,9864,0.9865633581796784,0.7395577395577395,0.9066265060240964,0.8146143437077131,0.8674351585014409,0.9970569626437624,0.9273594842105428,0.0106285706258524,0.0102088603191602,0.61,cmapss_fd001
gru,deep baseline,3,10196,332,9864,0.9865633581796784,0.7468354430379747,0.8885542168674698,0.811554332874828,0.8560650029019152,0.9964343383265422,0.917626612278081,0.0099690255807049,0.0083546683298849,0.5800000000000001,cmapss_fd001
gru,deep baseline,4,10196,332,9864,0.9872499019223224,0.7439613526570048,0.927710843373494,0.8257372654155496,0.8840413318025259,0.9972594147881062,0.931234066459394,0.0106792378871563,0.0189646759396364,0.66,cmapss_fd001
gru,deep baseline,5,10196,332,9864,0.982738328756375,0.6756756756756757,0.9036144578313252,0.7731958762886598,0.8465011286681715,0.9935297760384604,0.896008334580304,0.0097449002003511,0.0091792510311996,0.25,cmapss_fd001
gru,deep baseline,6,10196,332,9864,0.9870537465672812,0.7475247524752475,0.9096385542168676,0.8206521739130435,0.871824480369515,0.9969131391747038,0.9207605216447804,0.0109408935469957,0.0116612380053541,0.68,cmapss_fd001
gru,deep baseline,7,10196,332,9864,0.9828364064338956,0.6680942184154176,0.9397590361445785,0.7809762202753442,0.8690807799442897,0.9958959927300444,0.908383304244475,0.0105777467002355,0.0090267084150824,0.31,cmapss_fd001
gru,deep baseline,8,10196,332,9864,0.9817575519811692,0.6514522821576764,0.9457831325301204,0.7714987714987716,0.8674033149171271,0.996333264933212,0.9196190884780449,0.0094772114132658,0.0090435841586623,0.21,cmapss_fd001
gru,deep baseline,9,10196,332,9864,0.9880345233424872,0.7638190954773869,0.9156626506024096,0.8328767123287671,0.880648899188876,0.9968633658722482,0.9207837054373212,0.0099717700365083,0.0095541367549407,0.64,cmapss_fd001
gru,deep baseline,10,10196,332,9864,0.9887210670851314,0.7924528301886793,0.8855421686746988,0.8364153627311522,0.8652148322542672,0.9966114457831324,0.9279310221879328,0.0094891763560414,0.007520637023702,0.6900000000000001,cmapss_fd001
transformer,deep baseline,1,10196,332,9864,0.982738328756375,0.6666666666666666,0.9397590361445785,0.78,0.8685968819599109,0.9956868227166574,0.8951345860363509,0.0107399324512192,0.0106173096860953,0.39,cmapss_fd001
transformer,deep baseline,2,10196,332,9864,0.9829344841114164,0.7270114942528736,0.7620481927710844,0.7441176470588236,0.7547732696897375,0.9931071610041138,0.84005592036059,0.0129813845721151,0.0094903937634619,0.52,cmapss_fd001
transformer,deep baseline,3,10196,332,9864,0.984699882306787,0.7135922330097088,0.8855421686746988,0.7903225806451613,0.8448275862068966,0.9942861470211748,0.8593206655738682,0.013103164444436,0.0120578453391257,0.5800000000000001,cmapss_fd001
transformer,deep baseline,4,10196,332,9864,0.9840133385641427,0.6873614190687362,0.933734939759036,0.7918263090676884,0.8712759977515458,0.9967222906223434,0.9174995345511,0.0109698331207785,0.0121083402660558,0.42,cmapss_fd001
transformer,deep baseline,5,10196,332,9864,0.9867595135347196,0.7233560090702947,0.960843373493976,0.8253557567917206,0.9016393442622952,0.9969855089457588,0.9121674248133445,0.0093908551047137,0.0130693057253109,0.42,cmapss_fd001
transformer,deep baseline,6,10196,332,9864,0.9840133385641427,0.6825053995680346,0.9518072289156626,0.7949685534591195,0.8821887213847013,0.9965204491933672,0.9060050357439858,0.0125216936599197,0.0164260775767096,0.49,cmapss_fd001
transformer,deep baseline,7,10196,332,9864,0.9867595135347196,0.7373493975903614,0.9216867469879518,0.8192771084337349,0.8777969018932874,0.9966267136673214,0.8972289572448409,0.0094830087069844,0.0076901882482196,0.47,cmapss_fd001
transformer,deep baseline,8,10196,332,9864,0.9829344841114164,0.6639004149377593,0.963855421686747,0.7862407862407862,0.8839779005524862,0.9967742014285854,0.916301649935477,0.0110415601106546,0.0125659250568601,0.38,cmapss_fd001
transformer,deep baseline,9,10196,332,9864,0.984699882306787,0.6856540084388185,0.9789156626506024,0.8064516129032258,0.9017758046614872,0.9973149898865534,0.9201572116004998,0.0112141936194117,0.0150178103096105,0.45,cmapss_fd001
transformer,deep baseline,10,10196,332,9864,0.98519027069439,0.7024608501118568,0.9457831325301204,0.8061617458279846,0.8845070422535212,0.9967311459951728,0.9141643909969756,0.0101042428595009,0.0106848605063357,0.38,cmapss_fd001
tcn,deep baseline,1,10196,332,9864,0.980090231463319,0.6352201257861635,0.9126506024096386,0.7490729295426453,0.8393351800554016,0.9927303496223336,0.8743191928647722,0.011838354787723,0.0084488950953382,0.2,cmapss_fd001
tcn,deep baseline,2,10196,332,9864,0.9857787367595136,0.72,0.9216867469879518,0.808454425363276,0.8727895037079293,0.996613583286919,0.9143406558671864,0.0142395863576191,0.0192552077414163,0.72,cmapss_fd001
tcn,deep baseline,3,10196,332,9864,0.9875441349548842,0.7704485488126649,0.8795180722891566,0.8213783403656821,0.8553016988869362,0.9968248908040924,0.9244594719281092,0.0097132214071192,0.0100863859869547,0.61,cmapss_fd001
tcn,deep baseline,4,10196,332,9864,0.9887210670851314,0.7760814249363868,0.9186746987951808,0.8413793103448276,0.8861127251597908,0.9975550010260016,0.937662469260624,0.0090421951241113,0.011977190722812,0.5800000000000001,cmapss_fd001
tcn,deep baseline,5,10196,332,9864,0.988328756375049,0.784,0.8855421686746988,0.8316831683168316,0.8631826189078098,0.9954190240279852,0.902367691851276,0.0095240904240247,0.0072828629095233,0.54,cmapss_fd001
tcn,deep baseline,6,10196,332,9864,0.9826402510788544,0.6695842450765864,0.9216867469879518,0.7756653992395437,0.8571428571428571,0.9961656235648187,0.918908924301256,0.0101131659087875,0.0092569003797805,0.39,cmapss_fd001
tcn,deep baseline,7,10196,332,9864,0.984699882306787,0.6981981981981982,0.933734939759036,0.7989690721649485,0.8747178329571106,0.9965326635007182,0.9188454933788188,0.0102064099666346,0.0101466645932766,0.42,cmapss_fd001
tcn,deep baseline,8,10196,332,9864,0.9823460180462926,0.6570247933884298,0.9578313253012049,0.7794117647058824,0.8774834437086093,0.9969079480940796,0.9292209691903868,0.0108445395095568,0.0122723243505375,0.38,cmapss_fd001
tcn,deep baseline,9,10196,332,9864,0.9863672028246372,0.7382716049382716,0.9006024096385542,0.8113975576662144,0.86266589728794,0.9961781432298538,0.9090071010558666,0.0111953315848198,0.0138565278544484,0.6,cmapss_fd001
tcn,deep baseline,10,10196,332,9864,0.9857787367595136,0.7231503579952268,0.9126506024096386,0.8069241011984021,0.8672009158557528,0.9969332927818328,0.9305883342967132,0.0077661610790097,0.0051310207095931,0.37,cmapss_fd001
patchtst,deep baseline,1,10196,332,9864,0.9850921930168692,0.7272727272727273,0.8674698795180723,0.7912087912087912,0.8352668213457076,0.994150568209578,0.8972618662009916,0.0121479622314573,0.0112444475228672,0.5800000000000001,cmapss_fd001
patchtst,deep baseline,2,10196,332,9864,0.984699882306787,0.7156862745098039,0.8795180722891566,0.7891891891891892,0.8410138248847926,0.9944656973392352,0.8810021979230322,0.0116828043937701,0.0107147098418797,0.51,cmapss_fd001
patchtst,deep baseline,3,10196,332,9864,0.9844056492742252,0.6988505747126437,0.9156626506024096,0.7926988265971316,0.8621667612024957,0.9923465150138264,0.8985986099427997,0.0117937486348808,0.0140742601129117,0.53,cmapss_fd001
patchtst,deep baseline,4,10196,332,9864,0.9808748528834836,0.6418219461697723,0.933734939759036,0.7607361963190185,0.8558807288790723,0.9955817796734384,0.900753072339117,0.0120553568468435,0.0128245078566713,0.37,cmapss_fd001
patchtst,deep baseline,5,10196,332,9864,0.9847979599843076,0.711217183770883,0.8975903614457831,0.7936085219707057,0.8528906697195192,0.995126186009244,0.913648102686872,0.0120163836950552,0.013728026675399,0.5700000000000001,cmapss_fd001
patchtst,deep baseline,6,10196,332,9864,0.9836210278540604,0.7088607594936709,0.8433734939759037,0.7702888583218707,0.812536273940801,0.9931053288580112,0.8841505080836983,0.0135273707311715,0.0117027992002663,0.63,cmapss_fd001
patchtst,deep baseline,7,10196,332,9864,0.9790113770105924,0.615234375,0.9487951807228916,0.7464454976303317,0.8559782608695652,0.994513943853272,0.9006815125967454,0.0121788231604285,0.013588195397486,0.32,cmapss_fd001
patchtst,deep baseline,8,10196,332,9864,0.9815613966261278,0.6614349775784754,0.8885542168674698,0.7583547557840618,0.8314543404735062,0.9944803545080566,0.8854682935657571,0.013081903264109,0.0126784783072817,0.46,cmapss_fd001
patchtst,deep baseline,9,10196,332,9864,0.9818556296586896,0.6622516556291391,0.9036144578313252,0.7643312101910829,0.8422234699606962,0.9947942622069788,0.901468512118792,0.0115496541275043,0.0104284633630194,0.4,cmapss_fd001
patchtst,deep baseline,10,10196,332,9864,0.9831306394664574,0.682648401826484,0.9006024096385542,0.7766233766233767,0.8465458663646659,0.995175043238648,0.8938032099588562,0.012145241708439,0.0125475074641831,0.49,cmapss_fd001
timesnet,deep baseline,1,10196,332,9864,0.9831306394664574,0.6666666666666666,0.963855421686747,0.7881773399014779,0.8849557522123894,0.9969412320816112,0.920355853001618,0.010322553169363,0.0099752971792605,0.34,cmapss_fd001
timesnet,deep baseline,2,10196,332,9864,0.984209493919184,0.6904231625835189,0.933734939759036,0.793854033290653,0.8722566122678672,0.9968725266027614,0.9250132796294898,0.0096805078516369,0.0082329987088236,0.38,cmapss_fd001
timesnet,deep baseline,3,10196,332,9864,0.9819537073362102,0.6554621848739496,0.9397590361445785,0.7722772277227723,0.8647450110864745,0.9966578601510666,0.9163390953274664,0.0095070403884999,0.008171820247693,0.22,cmapss_fd001
timesnet,deep baseline,4,10196,332,9864,0.9830325617889368,0.6747252747252748,0.9246987951807228,0.7801778907242694,0.8609085810431857,0.9962602844467896,0.9130067835631712,0.0142458422073034,0.015447057123384,0.61,cmapss_fd001
timesnet,deep baseline,5,10196,332,9864,0.988132601020008,0.7769028871391076,0.891566265060241,0.8302945301542777,0.8660035108250439,0.9971687235560246,0.929536347855234,0.0096651921668215,0.0095620622229789,0.64,cmapss_fd001
