dataset,model,uncertainty,replicate,seed,target_coverage,actual_coverage,risk,n_kept,n_test_windows
ur3,proposed_lite,mc_dropout,seed,2,0.7,0.6179078014184397,0.1649928263988522,697,1128
ur3,proposed_lite,mc_dropout,seed,2,0.75,0.6790780141843972,0.21018276762402088,766,1128
ur3,proposed_lite,mc_dropout,seed,2,0.8,0.7429078014184397,0.2553699284009546,838,1128
ur3,proposed_lite,mc_dropout,seed,2,0.85,0.8129432624113475,0.29880043620501634,917,1128
ur3,proposed_lite,mc_dropout,seed,2,0.9,0.8785460992907801,0.3340060544904137,991,1128
ur3,proposed_lite,mc_dropout,seed,2,0.95,0.9512411347517731,0.36719478098788444,1073,1128
ur3,proposed_lite,mc_dropout,seed,2,1.0,1.0,0.3874113475177305,1128,1128
ur3,proposed_lite,confidence,seed,2,0.5,0.40070921985815605,0.07300884955752213,452,1128
ur3,proposed_lite,confidence,seed,2,0.55,0.44148936170212766,0.0823293172690763,498,1128
ur3,proposed_lite,confidence,seed,2,0.6,0.5088652482269503,0.11149825783972125,574,1128
ur3,proposed_lite,confidence,seed,2,0.65,0.5611702127659575,0.12164296998420221,633,1128
ur3,proposed_lite,confidence,seed,2,0.7,0.6143617021276596,0.13852813852813853,693,1128
ur3,proposed_lite,confidence,seed,2,0.75,0.6595744680851063,0.1814516129032258,744,1128
ur3,proposed_lite,confidence,seed,2,0.8,0.7269503546099291,0.24146341463414633,820,1128
ur3,proposed_lite,confidence,seed,2,0.85,0.7987588652482269,0.28967813540510545,901,1128
ur3,proposed_lite,confidence,seed,2,0.9,0.8705673758865248,0.3319755600814664,982,1128
ur3,proposed_lite,confidence,seed,2,0.95,0.9414893617021277,0.3691148775894539,1062,1128
ur3,proposed_lite,confidence,seed,2,1.0,1.0,0.3874113475177305,1128,1128
ur3,proposed_lite,mc_dropout,seed,3,0.5,0.4379432624113475,0.12955465587044535,494,1128
ur3,proposed_lite,mc_dropout,seed,3,0.55,0.48315602836879434,0.13577981651376148,545,1128
ur3,proposed_lite,mc_dropout,seed,3,0.6,0.5292553191489362,0.1490787269681742,597,1128
ur3,proposed_lite,mc_dropout,seed,3,0.65,0.5868794326241135,0.1646525679758308,662,1128
ur3,proposed_lite,mc_dropout,seed,3,0.7,0.6533687943262412,0.1926729986431479,737,1128
ur3,proposed_lite,mc_dropout,seed,3,0.75,0.7030141843971631,0.2042875157629256,793,1128
ur3,proposed_lite,mc_dropout,seed,3,0.8,0.776595744680851,0.2374429223744292,876,1128
ur3,proposed_lite,mc_dropout,seed,3,0.85,0.8342198581560284,0.2624867162592986,941,1128
ur3,proposed_lite,mc_dropout,seed,3,0.9,0.8856382978723404,0.2872872872872873,999,1128
ur3,proposed_lite,mc_dropout,seed,3,0.95,0.9406028368794326,0.31291234684260133,1061,1128
ur3,proposed_lite,mc_dropout,seed,3,1.0,1.0,0.33599290780141844,1128,1128
ur3,proposed_lite,confidence,seed,3,0.5,0.3980496453900709,0.06904231625835189,449,1128
ur3,proposed_lite,confidence,seed,3,0.55,0.44769503546099293,0.08118811881188119,505,1128
ur3,proposed_lite,confidence,seed,3,0.6,0.4875886524822695,0.0890909090909091,550,1128
ur3,proposed_lite,confidence,seed,3,0.65,0.549645390070922,0.09838709677419355,620,1128
ur3,proposed_lite,confidence,seed,3,0.7,0.6152482269503546,0.10806916426512968,694,1128
ur3,proposed_lite,confidence,seed,3,0.75,0.6968085106382979,0.15648854961832062,786,1128
ur3,proposed_lite,confidence,seed,3,0.8,0.7402482269503546,0.19401197604790418,835,1128
ur3,proposed_lite,confidence,seed,3,0.85,0.8076241134751773,0.24039517014270034,911,1128
ur3,proposed_lite,confidence,seed,3,0.9,0.8785460992907801,0.2875882946518668,991,1128
ur3,proposed_lite,confidence,seed,3,0.95,0.9459219858156028,0.3139643861293346,1067,1128
ur3,proposed_lite,confidence,seed,3,1.0,1.0,0.33599290780141844,1128,1128
ur3,proposed_lite,mc_dropout,seed,4,0.5,0.5106382978723404,0.578125,576,1128
ur3,proposed_lite,mc_dropout,seed,4,0.55,0.575354609929078,0.6055469953775039,649,1128
ur3,proposed_lite,mc_dropout,seed,4,0.6,0.6356382978723404,0.6220362622036262,717,1128
ur3,proposed_lite,mc_dropout,seed,4,0.65,0.6959219858156028,0.643312101910828,785,1128
ur3,proposed_lite,mc_dropout,seed,4,0.7,0.7535460992907801,0.6552941176470588,850,1128
ur3,proposed_lite,mc_dropout,seed,4,0.75,0.8058510638297872,0.6743674367436744,909,1128
ur3,proposed_lite,mc_dropout,seed,4,0.8,0.8457446808510638,0.6834381551362684,954,1128
ur3,proposed_lite,mc_dropout,seed,4,0.85,0.9060283687943262,0.6917808219178082,1022,1128
ur3,proposed_lite,mc_dropout,seed,4,0.9,0.9379432624113475,0.6975425330812854,1058,1128
ur3,proposed_lite,mc_dropout,seed,4,0.95,0.973404255319149,0.7040072859744991,1098,1128
ur3,proposed_lite,mc_dropout,seed,4,1.0,1.0,0.7083333333333334,1128,1128
ur3,proposed_lite,confidence,seed,4,0.5,0.3900709219858156,0.8431818181818181,440,1128
ur3,proposed_lite,confidence,seed,4,0.55,0.4671985815602837,0.8368121442125237,527,1128
ur3,proposed_lite,confidence,seed,4,0.6,0.5842198581560284,0.8300455235204856,659,1128
ur3,proposed_lite,confidence,seed,4,0.65,0.6356382978723404,0.8214783821478382,717,1128
ur3,proposed_lite,confidence,seed,4,0.7,0.6781914893617021,0.8143790849673203,765,1128
ur3,proposed_lite,confidence,seed,4,0.75,0.7446808510638298,0.8,840,1128
ur3,proposed_lite,confidence,seed,4,0.8,0.8147163120567376,0.7889009793253536,919,1128
ur3,proposed_lite,confidence,seed,4,0.85,0.8643617021276596,0.7702564102564102,975,1128
ur3,proposed_lite,confidence,seed,4,0.9,0.9042553191489362,0.75,1020,1128
ur3,proposed_lite,confidence,seed,4,0.95,0.9539007092198581,0.7286245353159851,1076,1128
ur3,proposed_lite,confidence,seed,4,1.0,1.0,0.7083333333333334,1128,1128
ur3,proposed_lite,mc_dropout,seed,5,0.5,0.43439716312056736,0.15918367346938775,490,1128
ur3,proposed_lite,mc_dropout,seed,5,0.55,0.49113475177304966,0.1931407942238267,554,1128
ur3,proposed_lite,mc_dropout,seed,5,0.6,0.5514184397163121,0.2282958199356913,622,1128
ur3,proposed_lite,mc_dropout,seed,5,0.65,0.6063829787234043,0.2543859649122807,684,1128
ur3,proposed_lite,mc_dropout,seed,5,0.7,0.6533687943262412,0.28222523744911804,737,1128
ur3,proposed_lite,mc_dropout,seed,5,0.75,0.7074468085106383,0.30952380952380953,798,1128
ur3,proposed_lite,mc_dropout,seed,5,0.8,0.7624113475177305,0.32906976744186045,860,1128
ur3,proposed_lite,mc_dropout,seed,5,0.85,0.825354609929078,0.34156820622986034,931,1128
ur3,proposed_lite,mc_dropout,seed,5,0.9,0.8785460992907801,0.35923309788092833,991,1128
ur3,proposed_lite,mc_dropout,seed,5,0.95,0.9406028368794326,0.3751178133836004,1061,1128
ur3,proposed_lite,mc_dropout,seed,5,1.0,1.0,0.3962765957446808,1128,1128
ur3,proposed_lite,confidence,seed,5,0.5,0.424645390070922,0.0918580375782881,479,1128
ur3,proposed_lite,confidence,seed,5,0.55,0.4645390070921986,0.11641221374045801,524,1128
ur3,proposed_lite,confidence,seed,5,0.6,0.5115248226950354,0.15424610051993068,577,1128
ur3,proposed_lite,confidence,seed,5,0.65,0.5531914893617021,0.1842948717948718,624,1128
ur3,proposed_lite,confidence,seed,5,0.7,0.6072695035460993,0.21313868613138687,685,1128
ur3,proposed_lite,confidence,seed,5,0.75,0.6710992907801419,0.24966974900924702,757,1128
ur3,proposed_lite,confidence,seed,5,0.8,0.7402482269503546,0.2778443113772455,835,1128
ur3,proposed_lite,confidence,seed,5,0.85,0.8102836879432624,0.30196936542669583,914,1128
ur3,proposed_lite,confidence,seed,5,0.9,0.8705673758865248,0.3360488798370672,982,1128
ur3,proposed_lite,confidence,seed,5,0.95,0.9370567375886525,0.3661305581835383,1057,1128
ur3,proposed_lite,confidence,seed,5,1.0,1.0,0.3962765957446808,1128,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.5,0.4441489361702128,0.3652694610778443,501,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.55,0.4804964539007092,0.35608856088560886,542,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.6,0.525709219858156,0.3440134907251265,593,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.65,0.5602836879432624,0.3338607594936709,632,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.7,0.6019503546099291,0.3328424153166421,679,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.75,0.6409574468085106,0.32918395573997233,723,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.8,0.7083333333333334,0.3166458072590738,799,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.85,0.7668439716312057,0.3213872832369942,865,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.9,0.8351063829787234,0.3481953290870488,942,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,0.95,0.9024822695035462,0.37721021611001965,1018,1128
ur3,proposed_lite,seed_ensemble,ensemble,0,1.0,1.0,0.4157801418439716,1128,1128
